year,price,origin,destination,distance
"Apr
2010",164.4,DCA,MCO,759
year,price,origin,destination,distance
"Feb
2009",194.2,DCA,MIA,919
"Mar
2009",252.348,DCA,MIA,919
"Mar
2009",329.2,DCA,MIA,919
"Mar
2009",240.4,DCA,MIA,919
"Apr
2009",361.3,DCA,MIA,919
"May
2009",158,DCA,MIA,919
"May
2009",298.2,DCA,MIA,919
"May
2009",179.91,DCA,MIA,919
"Jun
2009",181.91,DCA,MIA,919
"Jun
2009",181.91,DCA,MIA,919
"Jun
2009",344.8,DCA,MIA,919
"Jul
2009",257.4,DCA,MIA,919
"Jul
2009",162,DCA,MIA,919
"Jul
2009",216.3,DCA,MIA,919
"Aug
2009",223.91,DCA,MIA,919
"Aug
2009",245.4,DCA,MIA,919
"Sep
2009",297.4,DCA,MIA,919
"Sep
2009",175.4,DCA,MIA,919
"Oct
2009",271,DCA,MIA,919
"Oct
2009",149.5,DCA,MIA,919
"Nov
2009",270.4,DCA,MIA,919
"Nov
2009",165.2,DCA,MIA,919
"Dec
2009",307.9,DCA,MIA,919
"Dec
2009",806.9,DCA,MIA,919
"Feb
2010",499,DCA,MIA,919
"Feb
2010",197,DCA,MIA,919
"Mar
2010",412,DCA,MIA,919
"Mar
2010",238.4,DCA,MIA,919
"Mar
2010",199.1,DCA,MIA,919
"Mar
2010",503.8,DCA,MIA,919
"Mar
2010",308.3,DCA,MIA,919
"Apr
2010",188.4,DCA,MIA,919
year,price,origin,destination,distance
"Jun
2009",717.2,DCA,MSP,931
"Jun
2009",285.4,DCA,MSP,931
"Jul
2009",434.4,DCA,MSP,931
"Aug
2009",258.9,DCA,MSP,931
"Nov
2009",303.9,DCA,MSP,931
"Dec
2009",247.4,DCA,MSP,931
"Mar
2010",285,DCA,MSP,931
year,price,origin,destination,distance
"Feb
2009",217.79,DCA,ORD,612
"Mar
2009",219.79,DCA,ORD,612
"Apr
2009",215.2,DCA,ORD,612
"May
2009",210.4,DCA,ORD,612
"Jun
2009",265.79,DCA,ORD,612
"Jul
2009",350,DCA,ORD,612
"Jul
2009",185.2,DCA,ORD,612
"Jul
2009",292,DCA,ORD,612
"Aug
2009",221.2,DCA,ORD,612
"Aug
2009",236.2,DCA,ORD,612
"Nov
2009",271.4,DCA,ORD,612
"Dec
2009",203,DCA,ORD,612
"Dec
2009",224.9,DCA,ORD,612
"Jan
2010",340,DCA,ORD,612
"Jan
2010",282.4,DCA,ORD,612
"Mar
2010",478.4,DCA,ORD,612
"Apr
2010",183,DCA,ORD,612
year,price,origin,destination,distance
"Sep
2009",218.2,DCA,PHL,119
"Sep
2009",239.2,DCA,PHL,119
"Sep
2009",229.2,DCA,PHL,119
"Oct
2009",209.2,DCA,PHL,119
"Oct
2009",207.4,DCA,PHL,119
"Oct
2009",269.4,DCA,PHL,119
"Nov
2009",269.7,DCA,PHL,119
"Nov
2009",269.4,DCA,PHL,119
"Nov
2009",279.7,DCA,PHL,119
"Nov
2009",266.2,DCA,PHL,119
"Dec
2009",280.7,DCA,PHL,119
"Dec
2009",289.35,DCA,PHL,119
"Dec
2009",306.7,DCA,PHL,119
"Jan
2010",210.4,DCA,PHL,119
"Jan
2010",209.4,DCA,PHL,119
"Jan
2010",209.4,DCA,PHL,119
"Jan
2010",209.4,DCA,PHL,119
"Feb
2010",255.4,DCA,PHL,119
"Feb
2010",253,DCA,PHL,119
"Feb
2010",277,DCA,PHL,119
"Mar
2010",341.9,DCA,PHL,119
"Mar
2010",325.8,DCA,PHL,119
"Mar
2010",309,DCA,PHL,119
"Mar
2010",297,DCA,PHL,119
"Apr
2010",329,DCA,PHL,119
"Apr
2010",179.8,DCA,PHL,119
year,price,origin,destination,distance
"Feb
2009",300.4,DCA,PHX,1979
"Feb
2009",300.4,DCA,PHX,1979
"Feb
2009",231.4,DCA,PHX,1979
"Feb
2009",264.8,DCA,PHX,1979
"Mar
2009",240.39,DCA,PHX,1979
"Apr
2009",509.184,DCA,PHX,1979
"May
2009",264.39,DCA,PHX,1979
"Jul
2009",318.3,DCA,PHX,1979
"Aug
2009",831.39,DCA,PHX,1979
"Nov
2009",389.4,DCA,PHX,1979
"Dec
2009",537.4,DCA,PHX,1979
"Feb
2010",304.1,DCA,PHX,1979
"Feb
2010",226,DCA,PHX,1979
"Mar
2010",244.3,DCA,PHX,1979
"Mar
2010",348,DCA,PHX,1979
"Apr
2010",288.8,DCA,PHX,1979
year,price,origin,destination,distance
"Mar
2009",316.39,DCA,SAN,2276
"Apr
2009",272.8,DCA,SAN,2276
"Apr
2009",402.39,DCA,SAN,2276
"Jun
2009",288.9,DCA,SAN,2276
"Jun
2009",287.4,DCA,SAN,2276
"Jun
2009",333.3,DCA,SAN,2276
"Jun
2009",267.4,DCA,SAN,2276
"Aug
2009",245.9,DCA,SAN,2276
"Aug
2009",256.9,DCA,SAN,2276
"Nov
2009",475.4,DCA,SAN,2276
"Dec
2009",416.9,DCA,SAN,2276
"Dec
2009",428.4,DCA,SAN,2276
"Apr
2010",333.8,DCA,SAN,2276
"Apr
2010",334.8,DCA,SAN,2276
year,price,origin,destination,distance
"Mar
2009",355.878,DCA,SEA,2329
"Mar
2009",215.89,DCA,SEA,2329
"Mar
2009",240.4,DCA,SEA,2329
"Apr
2009",220.39,DCA,SEA,2329
"May
2009",250.4,DCA,SEA,2329
"May
2009",346.3,DCA,SEA,2329
"May
2009",398.4,DCA,SEA,2329
"Jun
2009",241.8,DCA,SEA,2329
"Jun
2009",235.89,DCA,SEA,2329
"Jun
2009",1969.8,DCA,SEA,2329
"Jun
2009",371.9,DCA,SEA,2329
"Jul
2009",410.4,DCA,SEA,2329
"Jul
2009",500.39,DCA,SEA,2329
"Jul
2009",615.41,DCA,SEA,2329
"Jul
2009",496.4,DCA,SEA,2329
"Aug
2009",317.4,DCA,SEA,2329
"Aug
2009",464.4,DCA,SEA,2329
"Aug
2009",324.4,DCA,SEA,2329
"Sep
2009",455.4,DCA,SEA,2329
"Sep
2009",220.4,DCA,SEA,2329
"Sep
2009",248.9,DCA,SEA,2329
"Oct
2009",213.4,DCA,SEA,2329
"Oct
2009",220.4,DCA,SEA,2329
"Nov
2009",227.9,DCA,SEA,2329
"Dec
2009",218.9,DCA,SEA,2329
"Dec
2009",525.4,DCA,SEA,2329
"Dec
2009",333.4,DCA,SEA,2329
"Jan
2010",473.4,DCA,SEA,2329
"Jan
2010",317,DCA,SEA,2329
"Jan
2010",249.8,DCA,SEA,2329
"Feb
2010",248,DCA,SEA,2329
"Mar
2010",453.8,DCA,SEA,2329
"Mar
2010",843.8,DCA,SEA,2329
"Mar
2010",220.4,DCA,SEA,2329
"Apr
2010",504.8,DCA,SEA,2329
"Apr
2010",347.708,DCA,SEA,2329
"Apr
2010",323.136,DCA,SEA,2329
year,price,origin,destination,distance
"Mar
2009",580.4,DCA,SFO,2442
"May
2009",258.9,DCA,SFO,2442
"Jul
2009",654.4,DCA,SFO,2442
"Jul
2009",385.4,DCA,SFO,2442
"Jul
2009",420.8,DCA,SFO,2442
"Aug
2009",438.41,DCA,SFO,2442
"Aug
2009",340.4,DCA,SFO,2442
"Aug
2009",315.3,DCA,SFO,2442
"Aug
2009",269.2,DCA,SFO,2442
"Aug
2009",249.2,DCA,SFO,2442
"Sep
2009",249.2,DCA,SFO,2442
"Sep
2009",260.41,DCA,SFO,2442
"Sep
2009",295.9,DCA,SFO,2442
"Oct
2009",257.4,DCA,SFO,2442
"Oct
2009",269.2,DCA,SFO,2442
"Oct
2009",269.2,DCA,SFO,2442
"Nov
2009",144.8,DCA,SFO,2442
"Nov
2009",237.4,DCA,SFO,2442
"Nov
2009",512.2,DCA,SFO,2442
"Dec
2009",239.2,DCA,SFO,2442
"Dec
2009",154.4,DCA,SFO,2442
"Dec
2009",322.41,DCA,SFO,2442
"Dec
2009",400.9,DCA,SFO,2442
"Jan
2010",372,DCA,SFO,2442
"Jan
2010",214.4,DCA,SFO,2442
"Jan
2010",224.4,DCA,SFO,2442
"Feb
2010",248.2,DCA,SFO,2442
"Feb
2010",317.9,DCA,SFO,2442
"Feb
2010",242,DCA,SFO,2442
"Mar
2010",279.8,DCA,SFO,2442
"Mar
2010",439.8,DCA,SFO,2442
"Mar
2010",343.1,DCA,SFO,2442
"Mar
2010",496,DCA,SFO,2442
"Apr
2010",319,DCA,SFO,2442
"Apr
2010",249,DCA,SFO,2442
"Apr
2010",248.1,DCA,SFO,2442
"Apr
2010",675.3,DCA,SFO,2442
"Apr
2010",279.4,DCA,SFO,2442
year,price,origin,destination,distance
"Apr
2009",285,DCA,SLC,1851
"Jun
2009",685.4,DCA,SLC,1851
"Aug
2009",250.4,DCA,SLC,1851
"Sep
2009",698.91,DCA,SLC,1851
"Dec
2009",463.2,DCA,SLC,1851
"Dec
2009",429.4,DCA,SLC,1851
"Feb
2010",393.8,DCA,SLC,1851
"Mar
2010",261,DCA,SLC,1851
"Mar
2010",682.3,DCA,SLC,1851
year,price,origin,destination,distance
"Feb
2009",242.8,DCA,STL,719
"Mar
2009",260.4,DCA,STL,719
"May
2009",473.9,DCA,STL,719
"Jun
2009",238.9,DCA,STL,719
"Jul
2009",449.4,DCA,STL,719
"Jul
2009",398.91,DCA,STL,719
"Aug
2009",467.91,DCA,STL,719
"Aug
2009",231.39,DCA,STL,719
"Sep
2009",287.2,DCA,STL,719
"Nov
2009",247.4,DCA,STL,719
"Dec
2009",505.2,DCA,STL,719
"Apr
2010",191.8,DCA,STL,719
year,price,origin,destination,distance
"Mar
2009",194.2,DCA,TPA,814
"Jun
2009",176.8,DCA,TPA,814
"Jul
2009",168.2,DCA,TPA,814
"Aug
2009",173.4,DCA,TPA,814
"Sep
2009",145.2,DCA,TPA,814
"Oct
2009",149.2,DCA,TPA,814
"Nov
2009",435.2,DCA,TPA,814
"Mar
2010",369.3,DCA,TPA,814
"Apr
2010",220,DCA,TPA,814
year,price,origin,destination,distance
"Feb
2009",213.3,IAD,ATL,534
"Mar
2009",433.39,IAD,ATL,534
"Mar
2009",294.678,IAD,ATL,534
"Mar
2009",371.688,IAD,ATL,534
"Apr
2009",287.3,IAD,ATL,534
"Apr
2009",308.3,IAD,ATL,534
"Apr
2009",377.4,IAD,ATL,534
"May
2009",179.2,IAD,ATL,534
"Jun
2009",308.3,IAD,ATL,534
"Jul
2009",314.9,IAD,ATL,534
"Jul
2009",215.4,IAD,ATL,534
"Aug
2009",284.2,IAD,ATL,534
"Aug
2009",243.4,IAD,ATL,534
"Sep
2009",308.4,IAD,ATL,534
"Sep
2009",179.2,IAD,ATL,534
"Sep
2009",234.2,IAD,ATL,534
"Sep
2009",152.2,IAD,ATL,534
"Oct
2009",152.2,IAD,ATL,534
"Oct
2009",149.2,IAD,ATL,534
"Oct
2009",184.2,IAD,ATL,534
"Nov
2009",219.19,IAD,ATL,534
"Nov
2009",184.2,IAD,ATL,534
"Nov
2009",219.19,IAD,ATL,534
"Nov
2009",189.2,IAD,ATL,534
"Dec
2009",182.2,IAD,ATL,534
"Dec
2009",252.3,IAD,ATL,534
"Dec
2009",244.3,IAD,ATL,534
"Jan
2010",252.3,IAD,ATL,534
"Jan
2010",235.2,IAD,ATL,534
"Jan
2010",208.9,IAD,ATL,534
"Jan
2010",235,IAD,ATL,534
"Jan
2010",213,IAD,ATL,534
"Feb
2010",189,IAD,ATL,534
"Feb
2010",194,IAD,ATL,534
"Feb
2010",188.4,IAD,ATL,534
"Feb
2010",259,IAD,ATL,534
"Mar
2010",191,IAD,ATL,534
"Mar
2010",134,IAD,ATL,534
"Mar
2010",306.8,IAD,ATL,534
"Mar
2010",190,IAD,ATL,534
"Apr
2010",176,IAD,ATL,534
"Apr
2010",224,IAD,ATL,534
"Apr
2010",161.6,IAD,ATL,534
"Apr
2010",160.8,IAD,ATL,534
year,price,origin,destination,distance
"May
2009",196.9,IAD,BNA,542
"Jun
2009",293.9,IAD,BNA,542
"Mar
2010",348.8,IAD,BNA,542
year,price,origin,destination,distance
"Feb
2009",142.2,IAD,BOS,413
"Feb
2009",215.8,IAD,BOS,413
"Mar
2009",162.8,IAD,BOS,413
"Mar
2009",147,IAD,BOS,413
"Apr
2009",279.8,IAD,BOS,413
"Jul
2009",204.2,IAD,BOS,413
"Jul
2009",169.2,IAD,BOS,413
"Jul
2009",200.4,IAD,BOS,413
"Aug
2009",139.19,IAD,BOS,413
"Aug
2009",359.8,IAD,BOS,413
"Aug
2009",160.4,IAD,BOS,413
"Sep
2009",196.4,IAD,BOS,413
"Oct
2009",228.2,IAD,BOS,413
"Oct
2009",293.8,IAD,BOS,413
"Oct
2009",198.8,IAD,BOS,413
"Nov
2009",241.57,IAD,BOS,413
"Nov
2009",256.81,IAD,BOS,413
"Dec
2009",150.4,IAD,BOS,413
"Feb
2010",151,IAD,BOS,413
"Mar
2010",119,IAD,BOS,413
"Mar
2010",99,IAD,BOS,413
"Apr
2010",143.4,IAD,BOS,413
year,price,origin,destination,distance
"Feb
2009",204.69,IAD,CLT,322
"May
2009",192.7,IAD,CLT,322
"Oct
2009",333.3,IAD,CLT,322
"Oct
2009",158.89,IAD,CLT,322
"Dec
2009",199.4,IAD,CLT,322
"Feb
2010",169,IAD,CLT,322
"Apr
2010",361.8,IAD,CLT,322
,,,,
year,price,origin,destination,distance
"Jul
2009",451.9,IAD,DAL,1163
"Nov
2009",717.9,IAD,DAL,1163
year,price,origin,destination,distance
"Mar
2009",298.9,IAD,DEN,1452
"Apr
2009",342.9,IAD,DEN,1452
"Apr
2009",259.2,IAD,DEN,1452
"Apr
2009",238.9,IAD,DEN,1452
"May
2009",605.3,IAD,DEN,1452
"Jun
2009",429.4,IAD,DEN,1452
"Jul
2009",242.2,IAD,DEN,1452
"Jul
2009",250.4,IAD,DEN,1452
"Aug
2009",275.91,IAD,DEN,1452
"Aug
2009",280.41,IAD,DEN,1452
"Aug
2009",225.4,IAD,DEN,1452
"Aug
2009",168.9,IAD,DEN,1452
"Sep
2009",151.68,IAD,DEN,1452
"Sep
2009",170.4,IAD,DEN,1452
"Sep
2009",226.9,IAD,DEN,1452
"Oct
2009",163.4,IAD,DEN,1452
"Oct
2009",188.9,IAD,DEN,1452
"Oct
2009",208.9,IAD,DEN,1452
"Oct
2009",223.4,IAD,DEN,1452
"Oct
2009",223.4,IAD,DEN,1452
"Nov
2009",230.4,IAD,DEN,1452
"Nov
2009",230.4,IAD,DEN,1452
"Nov
2009",230.4,IAD,DEN,1452
"Nov
2009",177.2,IAD,DEN,1452
"Dec
2009",167.2,IAD,DEN,1452
"Dec
2009",377.8,IAD,DEN,1452
"Dec
2009",362.9,IAD,DEN,1452
"Jan
2010",220.8,IAD,DEN,1452
"Jan
2010",208.9,IAD,DEN,1452
"Jan
2010",248.9,IAD,DEN,1452
"Jan
2010",211.2,IAD,DEN,1452
"Feb
2010",230,IAD,DEN,1452
"Feb
2010",217,IAD,DEN,1452
"Feb
2010",222,IAD,DEN,1452
"Mar
2010",198,IAD,DEN,1452
"Mar
2010",219,IAD,DEN,1452
"Mar
2010",447.8,IAD,DEN,1452
"Apr
2010",189,IAD,DEN,1452
"Apr
2010",269.8,IAD,DEN,1452
"Apr
2010",200.8,IAD,DEN,1452
year,price,origin,destination,distance
"Feb
2009",288.39,IAD,DFW,1172
"Mar
2009",273.39,IAD,DFW,1172
"Mar
2009",256.9,IAD,DFW,1172
"Apr
2009",237.4,IAD,DFW,1172
"May
2009",210.4,IAD,DFW,1172
"May
2009",254.4,IAD,DFW,1172
"Jun
2009",309.2,IAD,DFW,1172
"Jul
2009",231.4,IAD,DFW,1172
"Jul
2009",608.4,IAD,DFW,1172
"Jul
2009",635.9,IAD,DFW,1172
"Jul
2009",404.4,IAD,DFW,1172
"Aug
2009",244.4,IAD,DFW,1172
"Sep
2009",237.4,IAD,DFW,1172
"Oct
2009",240.4,IAD,DFW,1172
"Dec
2009",221.2,IAD,DFW,1172
"Jan
2010",340,IAD,DFW,1172
"Jan
2010",278,IAD,DFW,1172
"Jan
2010",447.8,IAD,DFW,1172
"Feb
2010",325.3,IAD,DFW,1172
"Feb
2010",213,IAD,DFW,1172
"Mar
2010",272,IAD,DFW,1172
"Mar
2010",375.4,IAD,DFW,1172
"Mar
2010",359.8,IAD,DFW,1172
year,price,origin,destination,distance
"May
2009",291.2,IAD,DTW,383
"Jul
2009",356.3,IAD,DTW,383
"Nov
2009",381.2,IAD,DTW,383
"Dec
2009",182.2,IAD,DTW,383
"Mar
2010",176.8,IAD,DTW,383
"Apr
2010",170.4,IAD,DTW,383
year,price,origin,destination,distance
"Sep
2009",507.9,IAD,EWR,212
"Apr
2010",259.4,IAD,EWR,212
year,price,origin,destination,distance
"Jul
2009",447.3,IAD,FLL,901
"Mar
2009",163.4,IAD,FLL,901
"Apr
2009",220.3,IAD,FLL,901
"Apr
2009",230.2,IAD,FLL,901
"May
2009",335.9,IAD,FLL,901
"Jul
2009",319.2,IAD,FLL,901
"Jul
2009",199.2,IAD,FLL,901
"Jul
2009",216.8,IAD,FLL,901
"Aug
2009",175.9,IAD,FLL,901
"Aug
2009",213.41,IAD,FLL,901
"Aug
2009",158.39,IAD,FLL,901
"Sep
2009",149.2,IAD,FLL,901
"Nov
2009",193.4,IAD,FLL,901
"Nov
2009",463.4,IAD,FLL,901
"Dec
2009",238,IAD,FLL,901
"Dec
2009",292.2,IAD,FLL,901
"Jan
2010",223,IAD,FLL,901
"Jan
2010",192,IAD,FLL,901
"Feb
2010",183,IAD,FLL,901
"Mar
2010",186.41,IAD,FLL,901
"Mar
2010",273.8,IAD,FLL,901
"Mar
2010",262.24,IAD,FLL,901
"Mar
2010",228,IAD,FLL,901
"Mar
2010",335.3,IAD,FLL,901
"Apr
2010",258.36,IAD,FLL,901
year,price,origin,destination,distance
"May
2009",346.9,IAD,IAH,1190
"Jun
2009",400.9,IAD,IAH,1190
"Aug
2009",274.39,IAD,IAH,1190
"Dec
2009",386.7,IAD,IAH,1190
year,price,origin,destination,distance
"Apr
2009",167.2,IAD,JFK,228
"Oct
2009",119.2,IAD,JFK,228
"Oct
2009",183.2,IAD,JFK,228
"Dec
2009",244.2,IAD,JFK,228
year,price,origin,destination,distance
"Feb
2009",250.41,IAD,LAS,2065
"Mar
2009",260.4,IAD,LAS,2065
"Mar
2009",382.8,IAD,LAS,2065
"Mar
2009",256.8,IAD,LAS,2065
"Apr
2009",345.8,IAD,LAS,2065
"Apr
2009",408.8,IAD,LAS,2065
"Apr
2009",240.9,IAD,LAS,2065
"Apr
2009",227.3,IAD,LAS,2065
"May
2009",239.8,IAD,LAS,2065
"May
2009",445.39,IAD,LAS,2065
"May
2009",310.4,IAD,LAS,2065
"Jun
2009",229.2,IAD,LAS,2065
"Jun
2009",240.39,IAD,LAS,2065
"Jun
2009",418.4,IAD,LAS,2065
"Jul
2009",310.4,IAD,LAS,2065
"Jul
2009",280.4,IAD,LAS,2065
"Jul
2009",265.39,IAD,LAS,2065
"Jul
2009",259.4,IAD,LAS,2065
"Jul
2009",464.2,IAD,LAS,2065
"Aug
2009",265,IAD,LAS,2065
"Aug
2009",308.9,IAD,LAS,2065
"Aug
2009",233.39,IAD,LAS,2065
"Aug
2009",235.89,IAD,LAS,2065
"Sep
2009",226.9,IAD,LAS,2065
"Sep
2009",298.3,IAD,LAS,2065
"Sep
2009",324,IAD,LAS,2065
"Sep
2009",393.4,IAD,LAS,2065
"Oct
2009",420,IAD,LAS,2065
"Oct
2009",235.89,IAD,LAS,2065
"Oct
2009",220.4,IAD,LAS,2065
"Nov
2009",295.4,IAD,LAS,2065
"Nov
2009",469.2,IAD,LAS,2065
"Nov
2009",237.4,IAD,LAS,2065
"Dec
2009",295.9,IAD,LAS,2065
"Dec
2009",250.39,IAD,LAS,2065
"Dec
2009",279.9,IAD,LAS,2065
"Dec
2009",463,IAD,LAS,2065
"Jan
2010",274.4,IAD,LAS,2065
"Feb
2010",413,IAD,LAS,2065
"Feb
2010",567.6,IAD,LAS,2065
"Feb
2010",348.3,IAD,LAS,2065
"Mar
2010",396,IAD,LAS,2065
"Mar
2010",376.8,IAD,LAS,2065
"Mar
2010",340.4,IAD,LAS,2065
"Mar
2010",480,IAD,LAS,2065
"Mar
2010",343,IAD,LAS,2065
"Apr
2010",267.3,IAD,LAS,2065
"Apr
2010",449.8,IAD,LAS,2065
"Apr
2010",338,IAD,LAS,2065
year,price,origin,destination,distance
"Feb
2009",254.2,IAD,LAX,2288
"Feb
2009",254.2,IAD,LAX,2288
"Mar
2009",237.4,IAD,LAX,2288
"Apr
2009",758.9,IAD,LAX,2288
"Apr
2009",237.9,IAD,LAX,2288
"Apr
2009",393.8,IAD,LAX,2288
"Apr
2009",249.2,IAD,LAX,2288
"May
2009",249.2,IAD,LAX,2288
"May
2009",503.9,IAD,LAX,2288
"Jun
2009",295.2,IAD,LAX,2288
"Jun
2009",242.4,IAD,LAX,2288
"Jun
2009",275.4,IAD,LAX,2288
"Jul
2009",276.4,IAD,LAX,2288
"Jul
2009",415.39,IAD,LAX,2288
"Jul
2009",240.4,IAD,LAX,2288
"Jul
2009",279.2,IAD,LAX,2288
"Jul
2009",276.9,IAD,LAX,2288
"Aug
2009",287.4,IAD,LAX,2288
"Aug
2009",695.9,IAD,LAX,2288
"Aug
2009",385.4,IAD,LAX,2288
"Sep
2009",238.89,IAD,LAX,2288
"Sep
2009",328.8,IAD,LAX,2288
"Oct
2009",325.4,IAD,LAX,2288
"Oct
2009",636.4,IAD,LAX,2288
"Nov
2009",393.2,IAD,LAX,2288
"Dec
2009",211.2,IAD,LAX,2288
"Dec
2009",385.9,IAD,LAX,2288
"Dec
2009",482.2,IAD,LAX,2288
"Dec
2009",326,IAD,LAX,2288
"Jan
2010",346.8,IAD,LAX,2288
"Jan
2010",178.98,IAD,LAX,2288
"Feb
2010",219,IAD,LAX,2288
"Feb
2010",342,IAD,LAX,2288
"Mar
2010",402.4,IAD,LAX,2288
"Mar
2010",256,IAD,LAX,2288
"Mar
2010",365,IAD,LAX,2288
"Apr
2010",306,IAD,LAX,2288
"Apr
2010",276.1,IAD,LAX,2288
year,price,origin,destination,distance
"Sep
2009",133.2,IAD,LGA,229
year,price,origin,destination,distance
"Feb
2009",259.4,IAD,MCO,758
"Feb
2009",170.9,IAD,MCO,758
"Feb
2009",182.2,IAD,MCO,758
"Mar
2009",316.79,IAD,MCO,758
"Mar
2009",157.2,IAD,MCO,758
"Mar
2009",153.4,IAD,MCO,758
"Apr
2009",176.2,IAD,MCO,758
"Apr
2009",189.2,IAD,MCO,758
"May
2009",170.2,IAD,MCO,758
"Jun
2009",200.4,IAD,MCO,758
"Jun
2009",165.9,IAD,MCO,758
"Jul
2009",238.4,IAD,MCO,758
"Jul
2009",177.3,IAD,MCO,758
"Aug
2009",195.8,IAD,MCO,758
"Aug
2009",155.89,IAD,MCO,758
"Sep
2009",136,IAD,MCO,758
"Oct
2009",284.4,IAD,MCO,758
"Oct
2009",261,IAD,MCO,758
"Oct
2009",155.89,IAD,MCO,758
"Nov
2009",341.91,IAD,MCO,758
"Nov
2009",262.2,IAD,MCO,758
"Nov
2009",369.4,IAD,MCO,758
"Dec
2009",175.91,IAD,MCO,758
"Dec
2009",301.2,IAD,MCO,758
"Dec
2009",464,IAD,MCO,758
"Feb
2010",146,IAD,MCO,758
"Feb
2010",140,IAD,MCO,758
"Mar
2010",319.4,IAD,MCO,758
"Mar
2010",255.1,IAD,MCO,758
"Mar
2010",450.4,IAD,MCO,758
"Apr
2010",388.4,IAD,MCO,758
"Apr
2010",248.4,IAD,MCO,758
"Apr
2010",243.8,IAD,MCO,758
"Apr
2010",164.4,IAD,MCO,758
year,price,origin,destination,distance
"Feb
2009",194.2,IAD,MIA,921
"Mar
2009",252.348,IAD,MIA,921
"Mar
2009",329.2,IAD,MIA,921
"Mar
2009",240.4,IAD,MIA,921
"Apr
2009",361.3,IAD,MIA,921
"May
2009",158,IAD,MIA,921
"May
2009",298.2,IAD,MIA,921
"May
2009",179.91,IAD,MIA,921
"Jun
2009",181.91,IAD,MIA,921
"Jun
2009",181.91,IAD,MIA,921
"Jun
2009",344.8,IAD,MIA,921
"Jul
2009",257.4,IAD,MIA,921
"Jul
2009",162,IAD,MIA,921
"Jul
2009",216.3,IAD,MIA,921
"Aug
2009",223.91,IAD,MIA,921
"Aug
2009",245.4,IAD,MIA,921
"Sep
2009",297.4,IAD,MIA,921
"Sep
2009",175.4,IAD,MIA,921
"Oct
2009",271,IAD,MIA,921
"Oct
2009",149.5,IAD,MIA,921
"Nov
2009",270.4,IAD,MIA,921
"Nov
2009",165.2,IAD,MIA,921
"Dec
2009",307.9,IAD,MIA,921
"Dec
2009",806.9,IAD,MIA,921
"Feb
2010",499,IAD,MIA,921
"Feb
2010",197,IAD,MIA,921
"Mar
2010",412,IAD,MIA,921
"Mar
2010",238.4,IAD,MIA,921
"Mar
2010",199.1,IAD,MIA,921
"Mar
2010",503.8,IAD,MIA,921
"Mar
2010",308.3,IAD,MIA,921
"Apr
2010",188.4,IAD,MIA,921
year,price,origin,destination,distance
"Jun
2009",717.2,IAD,MSP,908
"Jun
2009",285.4,IAD,MSP,908
"Jul
2009",434.4,IAD,MSP,908
"Aug
2009",258.9,IAD,MSP,908
"Nov
2009",303.9,IAD,MSP,908
"Dec
2009",247.4,IAD,MSP,908
"Mar
2010",285,IAD,MSP,908
year,price,origin,destination,distance
"Feb
2009",217.79,IAD,ORD,588
"Mar
2009",219.79,IAD,ORD,588
"Apr
2009",215.2,IAD,ORD,588
"May
2009",210.4,IAD,ORD,588
"Jun
2009",265.79,IAD,ORD,588
"Jul
2009",350,IAD,ORD,588
"Jul
2009",185.2,IAD,ORD,588
"Jul
2009",292,IAD,ORD,588
"Aug
2009",221.2,IAD,ORD,588
"Aug
2009",236.2,IAD,ORD,588
"Nov
2009",271.4,IAD,ORD,588
"Dec
2009",203,IAD,ORD,588
"Dec
2009",224.9,IAD,ORD,588
"Jan
2010",340,IAD,ORD,588
"Jan
2010",282.4,IAD,ORD,588
"Mar
2010",478.4,IAD,ORD,588
"Apr
2010",183,IAD,ORD,588
year,price,origin,destination,distance
"Sep
2009",218.2,IAD,PHL,135
"Sep
2009",239.2,IAD,PHL,135
"Sep
2009",229.2,IAD,PHL,135
"Oct
2009",209.2,IAD,PHL,135
"Oct
2009",207.4,IAD,PHL,135
"Oct
2009",269.4,IAD,PHL,135
"Nov
2009",269.7,IAD,PHL,135
"Nov
2009",269.4,IAD,PHL,135
"Nov
2009",279.7,IAD,PHL,135
"Nov
2009",266.2,IAD,PHL,135
"Dec
2009",280.7,IAD,PHL,135
"Dec
2009",289.35,IAD,PHL,135
"Dec
2009",306.7,IAD,PHL,135
"Jan
2010",210.4,IAD,PHL,135
"Jan
2010",209.4,IAD,PHL,135
"Jan
2010",209.4,IAD,PHL,135
"Jan
2010",209.4,IAD,PHL,135
"Feb
2010",255.4,IAD,PHL,135
"Feb
2010",253,IAD,PHL,135
"Feb
2010",277,IAD,PHL,135
"Mar
2010",341.9,IAD,PHL,135
"Mar
2010",325.8,IAD,PHL,135
"Mar
2010",309,IAD,PHL,135
"Mar
2010",297,IAD,PHL,135
"Apr
2010",329,IAD,PHL,135
"Apr
2010",179.8,IAD,PHL,135
year,price,origin,destination,distance
"Feb
2009",300.4,IAD,PHX,1956
"Feb
2009",300.4,IAD,PHX,1956
"Feb
2009",231.4,IAD,PHX,1956
"Feb
2009",264.8,IAD,PHX,1956
"Mar
2009",240.39,IAD,PHX,1956
"Apr
2009",509.184,IAD,PHX,1956
"May
2009",264.39,IAD,PHX,1956
"Jul
2009",318.3,IAD,PHX,1956
"Aug
2009",831.39,IAD,PHX,1956
"Nov
2009",389.4,IAD,PHX,1956
"Dec
2009",537.4,IAD,PHX,1956
